date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
2025-04-30,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Humanitarian Mine Action to Reduce Explosive Ordnance Risk Faced by Civilians in the Occupied Palestinian Territory
Project Start Date: 2025-04-15 - Project End Date: 2025-10-14
Project Code: CBPF-OPT-25-R-UN-34912
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Mine Action Service,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-17,2025-04-28,,,,,342543,CBPF-OPT-25-R-UN-34912,2025-10-16,2025-10-16
2025-04-30,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Humanitarian Mine Action to Reduce Explosive Ordnance Risk Faced by Civilians in the Occupied Palestinian Territory
Project Start Date: 2025-04-15 - Project End Date: 2025-10-14
Project Code: CBPF-OPT-25-R-UN-34912
Emergency Type: Conflict - Post-conflict needs",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Mine Action Service,Multilateral Organizations,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-17,2025-04-28,,,,,342544,CBPF-OPT-25-R-UN-34912,2025-10-16,2025-10-16
2025-04-28,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Provision of Essential Non-Food Items (NFIs) and Conditional Cash for Rent Support to Displaced Populations in Northern West Bank
Project Start Date: 2025-04-12 - Project End Date: 2025-09-11
Project Code: CBPF-OPT-25-R-NGO-35251
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-17,2025-04-23,,,,,342008,CBPF-OPT-25-R-NGO-35251,2025-09-13,2025-09-16
2025-04-28,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Provision of Essential Non-Food Items (NFIs) and Conditional Cash for Rent Support to Displaced Populations in Northern West Bank
Project Start Date: 2025-04-12 - Project End Date: 2025-09-11
Project Code: CBPF-OPT-25-R-NGO-35251
Emergency Type: Conflict - Displacement",124230,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-04-17,2025-04-23,,,,,342009,CBPF-OPT-25-R-NGO-35251,2025-09-13,2025-09-16
2025-04-28,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Provision of Essential Non-Food Items (NFIs) and Conditional Cash for Rent Support to Displaced Populations in Northern West Bank
Project Start Date: 2025-04-12 - Project End Date: 2025-09-11
Project Code: CBPF-OPT-25-R-NGO-35251
Emergency Type: Conflict - Displacement",175770,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-17,2025-04-23,,,,,342010,CBPF-OPT-25-R-NGO-35251,2025-09-13,2025-09-16
2025-04-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Lifesaving Protection for War-Affected Populations and Humanitarian Workers in Gaza through Specialized Humanitarian Mine Action Services and Psycho-Social Support
Project Start Date: 2025-04-06 - Project End Date: 2025-10-05
Project Code: CBPF-OPT-25-R-INGO-34932
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Handicap International - Humanity & Inclusion,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-08,2025-04-15,,,,,341381,CBPF-OPT-25-R-INGO-34932,2025-04-23,2025-04-23
2025-04-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Lifesaving Protection for War-Affected Populations and Humanitarian Workers in Gaza through Specialized Humanitarian Mine Action Services and Psycho-Social Support
Project Start Date: 2025-04-06 - Project End Date: 2025-10-05
Project Code: CBPF-OPT-25-R-INGO-34932
Emergency Type: Conflict - Displacement",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Handicap International - Humanity & Inclusion,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-08,2025-04-15,,,,,341382,CBPF-OPT-25-R-INGO-34932,2025-04-23,2025-04-23
2025-04-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Response to Solid Waste Management in Gaza Strip
Project Start Date: 2025-03-31 - Project End Date: 2025-09-29
Project Code: CBPF-OPT-25-R-UN-34938
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Development Programme,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-02,2025-04-14,,,,,341276,CBPF-OPT-25-R-UN-34938,2025-04-19,2025-04-21
2025-04-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Response to Solid Waste Management in Gaza Strip
Project Start Date: 2025-03-31 - Project End Date: 2025-09-29
Project Code: CBPF-OPT-25-R-UN-34938
Emergency Type: Conflict - Displacement",499649,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Development Programme,Multilateral Organizations,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-02,2025-04-14,,,,,341277,CBPF-OPT-25-R-UN-34938,2025-04-19,2025-04-21
2025-04-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Development Initiative for Organized Cultivation and Agricultural Needs Enhancement
Project Start Date: 2025-04-06 - Project End Date: 2025-12-05
Project Code: CBPF-OPT-25-R-INGO-34840
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-08,2025-04-15,,,,,341378,CBPF-OPT-25-R-INGO-34840,2025-04-19,2025-04-21
2025-04-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Development Initiative for Organized Cultivation and Agricultural Needs Enhancement
Project Start Date: 2025-04-06 - Project End Date: 2025-12-05
Project Code: CBPF-OPT-25-R-INGO-34840
Emergency Type: Conflict - Displacement",283000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-04-08,2025-04-15,,,,,341379,CBPF-OPT-25-R-INGO-34840,2025-04-19,2025-04-21
2025-04-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Development Initiative for Organized Cultivation and Agricultural Needs Enhancement
Project Start Date: 2025-04-06 - Project End Date: 2025-12-05
Project Code: CBPF-OPT-25-R-INGO-34840
Emergency Type: Conflict - Displacement",367000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-08,2025-04-15,,,,,341380,CBPF-OPT-25-R-INGO-34840,2025-04-19,2025-04-21
2025-04-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Inclusive Protection Awareness Community Lead Initiatives
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-34951
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Atfaluna Society for Deaf Children,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-27,2025-04-15,,,,,341383,CBPF-OPT-25-R-NGO-34951,2025-04-19,2025-04-21
2025-04-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Inclusive Protection Awareness Community Lead Initiatives
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-34951
Emergency Type: Conflict - Displacement",199952,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Atfaluna Society for Deaf Children,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-27,2025-04-15,,,,,341384,CBPF-OPT-25-R-NGO-34951,2025-04-19,2025-04-21
2025-04-16,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Supporting Greenhouse Farmers in the Gaza Strip Through Livelihood Restoration and Labor Assistance.
Project Start Date: 2025-04-10 - Project End Date: 2025-12-09
Project Code: CBPF-OPT-25-R-INGO-34870
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-02,2025-04-11,,,,,341062,CBPF-OPT-25-R-INGO-34870,2025-04-18,2025-04-18
2025-04-16,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Supporting Greenhouse Farmers in the Gaza Strip Through Livelihood Restoration and Labor Assistance.
Project Start Date: 2025-04-10 - Project End Date: 2025-12-09
Project Code: CBPF-OPT-25-R-INGO-34870
Emergency Type: Conflict - Post-conflict needs",140000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-04-02,2025-04-11,,,,,341063,CBPF-OPT-25-R-INGO-34870,2025-04-18,2025-04-18
2025-04-16,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Supporting Greenhouse Farmers in the Gaza Strip Through Livelihood Restoration and Labor Assistance.
Project Start Date: 2025-04-10 - Project End Date: 2025-12-09
Project Code: CBPF-OPT-25-R-INGO-34870
Emergency Type: Conflict - Post-conflict needs",209500,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-02,2025-04-11,,,,,341064,CBPF-OPT-25-R-INGO-34870,2025-04-18,2025-04-18
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Lifesaving MPCA to Support Basic Needs of Vulnerable and Displaced Families in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-INGO-34864
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-02,2025-04-09,,,,,340899,CBPF-OPT-25-R-INGO-34864,2025-04-16,2025-04-16
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Lifesaving MPCA to Support Basic Needs of Vulnerable and Displaced Families in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-INGO-34864
Emergency Type: Conflict - Displacement",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-04-02,2025-04-09,,,,,340900,CBPF-OPT-25-R-INGO-34864,2025-04-16,2025-04-16
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency WASH Services for Displaced and Returnee Populations in the Gaza Strip.
Project Start Date: 2025-04-10 - Project End Date: 2025-10-09
Project Code: CBPF-OPT-25-R-INGO-34871
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-02,2025-04-11,,,,,341065,CBPF-OPT-25-R-INGO-34871,2025-04-16,2025-04-16
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency WASH Services for Displaced and Returnee Populations in the Gaza Strip.
Project Start Date: 2025-04-10 - Project End Date: 2025-10-09
Project Code: CBPF-OPT-25-R-INGO-34871
Emergency Type: Conflict - Displacement",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-02,2025-04-11,,,,,341066,CBPF-OPT-25-R-INGO-34871,2025-04-16,2025-04-16
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing Access to safe Water and Hygiene practices for Vulnerable Populations in Gaza.
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-INGO-34898
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-02,2025-04-11,,,,,341067,CBPF-OPT-25-R-INGO-34898,2025-04-16,2025-04-16
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing Access to safe Water and Hygiene practices for Vulnerable Populations in Gaza.
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-INGO-34898
Emergency Type: Conflict - Displacement",350000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-02,2025-04-11,,,,,341068,CBPF-OPT-25-R-INGO-34898,2025-04-16,2025-04-16
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Child Protection and Mental Health and Psychosocial Support (MHPSS) responses for girls, boys and families in most acute need including children with existing and newly acquired disabilities
Project Start Date: 2025-04-01 - Project End Date: 2026-03-31
Project Code: CBPF-OPT-25-R-INGO-34959
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-27,2025-04-11,,,,,341069,CBPF-OPT-25-R-INGO-34959,2025-04-16,2025-04-16
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Child Protection and Mental Health and Psychosocial Support (MHPSS) responses for girls, boys and families in most acute need including children with existing and newly acquired disabilities
Project Start Date: 2025-04-01 - Project End Date: 2026-03-31
Project Code: CBPF-OPT-25-R-INGO-34959
Emergency Type: Conflict - Displacement",48510,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-27,2025-04-11,,,,,341070,CBPF-OPT-25-R-INGO-34959,2025-04-16,2025-04-16
2025-04-14,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Child Protection and Mental Health and Psychosocial Support (MHPSS) responses for girls, boys and families in most acute need including children with existing and newly acquired disabilities
Project Start Date: 2025-04-01 - Project End Date: 2026-03-31
Project Code: CBPF-OPT-25-R-INGO-34959
Emergency Type: Conflict - Displacement",301490,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-27,2025-04-11,,,,,341071,CBPF-OPT-25-R-INGO-34959,2025-04-16,2025-04-16
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of life-saving WASH supplies and services to children and their families affected by the crisis in the Gaza Strip
Project Start Date: 2025-04-02 - Project End Date: 2026-04-01
Project Code: CBPF-OPT-25-R-UN-34958
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-02,2025-04-03,,,,,340303,CBPF-OPT-25-R-UN-34958,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of life-saving WASH supplies and services to children and their families affected by the crisis in the Gaza Strip
Project Start Date: 2025-04-02 - Project End Date: 2026-04-01
Project Code: CBPF-OPT-25-R-UN-34958
Emergency Type: Conflict - Displacement",500000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-02,2025-04-03,,,,,340304,CBPF-OPT-25-R-UN-34958,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Specialised Protection Response in the Gaza Strip
Project Start Date: 2025-03-28 - Project End Date: 2025-09-27
Project Code: CBPF-OPT-25-R-INGO-34856
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,ACT Alliance / DanChurchAid,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-04-07,,,,,340474,CBPF-OPT-25-R-INGO-34856,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Specialised Protection Response in the Gaza Strip
Project Start Date: 2025-03-28 - Project End Date: 2025-09-27
Project Code: CBPF-OPT-25-R-INGO-34856
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",250000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,ACT Alliance / DanChurchAid,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-04-07,,,,,340475,CBPF-OPT-25-R-INGO-34856,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing Protection, Resilience, and Humanitarian Response for Vulnerable Individuals Affected by Displacement and Violence in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-34921
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,AISHA Association for Woman and Child Protection,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-02,2025-04-07,,,,,340476,CBPF-OPT-25-R-NGO-34921,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing Protection, Resilience, and Humanitarian Response for Vulnerable Individuals Affected by Displacement and Violence in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-34921
Emergency Type: Conflict - Displacement",300000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,AISHA Association for Woman and Child Protection,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-02,2025-04-07,,,,,340477,CBPF-OPT-25-R-NGO-34921,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Integrated Agricultural Recovery and Food Security for Vulnerable Households in Gaza Strip
Project Start Date: 2025-03-27 - Project End Date: 2025-09-26
Project Code: CBPF-OPT-25-R-NGO-34940
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agriculture Development Association,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-04-07,,,,,340478,CBPF-OPT-25-R-NGO-34940,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Integrated Agricultural Recovery and Food Security for Vulnerable Households in Gaza Strip
Project Start Date: 2025-03-27 - Project End Date: 2025-09-26
Project Code: CBPF-OPT-25-R-NGO-34940
Emergency Type: Conflict - Post-conflict needs",700002,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agriculture Development Association,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-04-07,,,,,340479,CBPF-OPT-25-R-NGO-34940,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing Safe and Dignified WASH Services in IDP Shelters in Gaza Strip
Project Start Date: 2025-03-25 - Project End Date: 2025-09-24
Project Code: CBPF-OPT-25-R-NGO-34941
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agriculture Development Association,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-04-07,,,,,340480,CBPF-OPT-25-R-NGO-34941,2025-04-11,2025-04-11
2025-04-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing Safe and Dignified WASH Services in IDP Shelters in Gaza Strip
Project Start Date: 2025-03-25 - Project End Date: 2025-09-24
Project Code: CBPF-OPT-25-R-NGO-34941
Emergency Type: Conflict - Post-conflict needs",399994,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agriculture Development Association,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-04-07,,,,,340481,CBPF-OPT-25-R-NGO-34941,2025-04-11,2025-04-11
2025-04-04,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Shelter and NFI Support for Vulnerable, Displaced, and Returnee households Affected by the conflict in Gaza.
Project Start Date: 2025-04-01 - Project End Date: 2025-12-31
Project Code: CBPF-OPT-25-R-INGO-34872
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-27,2025-04-02,,,,,340271,CBPF-OPT-25-R-INGO-34872,2025-10-19,2025-10-20
2025-04-04,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Shelter and NFI Support for Vulnerable, Displaced, and Returnee households Affected by the conflict in Gaza.
Project Start Date: 2025-04-01 - Project End Date: 2025-12-31
Project Code: CBPF-OPT-25-R-INGO-34872
Emergency Type: Conflict - Displacement",1000000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-27,2025-04-02,,,,,340272,CBPF-OPT-25-R-INGO-34872,2025-10-19,2025-10-20
