date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2025-09-29,2025,Providing Scholarships for Palestinian University Students – West Bank,273973,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Education,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-05-27,,1000000,QAR,3.649995,363337,347798,2025-09-29,2025-09-29
2025-09-29,2025,Providing and Shipping Winter Tents,383322,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Emergency Shelter and NFI,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-05-02,,1399126,QAR,3.650002,363338,339872,2025-09-29,2025-09-29
2025-09-29,2025,Providing Bags of Flour,547945,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Food Security,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-05-03,,2000000,QAR,3.650001,363339,341311,2025-09-29,2025-09-29
2025-09-29,2025,School Bag and Clothing for Affected Children in Gaza,704501,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Education,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-07-13,,2571429,QAR,3.65,363341,350033,2025-09-29,2025-09-29
2025-09-29,2025,Life in Every Drop of Water,871731,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Water Sanitation Hygiene,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-05-05,,3181818,QAR,3.65,363342,347207,2025-09-29,2025-09-29
2025-09-29,2025,Supporting Logistics Services,1104990,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Coordination and support services,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-06-02,,4033212,QAR,3.649999,363346,339879,2025-09-29,2025-09-29
2025-09-29,2025,Comfort and Cleanliness: Providing Mats and Hygiene Kits for Affected People in Gaza Strip,871731,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Emergency Shelter and NFI,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-05-20,,3181818,QAR,3.65,363351,347591,2025-09-29,2025-09-29
2025-09-29,2024,Purchasing and Distributing Tents for Gaza Strip,6027397,Qatar Fund for Development,Governments,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Multi-sector,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2024-12-05,,22000000,QAR,3.65,363354,347379,2025-09-29,2025-09-29
2025-09-29,2025,Purchasing and Distributing Ready Meals and Fruit & Vegetable Baskets in Gaza Strip – Emergency Response,4670710,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Food Security,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-04-23,,17048093,QAR,3.65,363355,346753,2025-09-29,2025-09-29
2025-09-29,2025,Goodness Parcels – Distribution of Food Parcels from Local Market – Emergency Response,958904,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Food Security,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-08-31,,3500000,QAR,3.65,363356,351471,2025-09-29,2025-09-29
2025-09-29,2024,Aid Warehouse,726124,Qatar Fund for Development,Governments,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Logistics,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2024-12-05,,2650354,QAR,3.650002,363361,347384,2025-09-29,2025-09-29
2025-09-29,2025,Qatari Aid Warehouse,185076,Qatar Fund for Development,Governments,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Logistics,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-01-27,,675526,QAR,3.649992,363362,339646,2025-09-29,2025-09-29
2025-09-29,2025,Medical Supply Project – 2025 Monitoring and Emergency Response Department,273973,Eid Charity,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Health,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-07-24,,1000000,QAR,3.649995,363374,350354,2025-09-29,2025-09-29
2025-09-29,2024,Project to Provide Medicines and Medical Supplies to Gaza Strip – 2025 Emergency Response,946451,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Health,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2024-12-08,,3454545,QAR,3.649999,363377,350944,2025-09-29,2025-09-29
2025-09-29,2025,Project to Provide Diesel Fuel for Hospitals in Gaza Strip,137650,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Health,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-04-27,,502424,QAR,3.650011,363378,346869,2025-09-29,2025-09-29
2025-09-29,2025,Central Kitchen for Producing and Distributing Ready Meals – Emergency Response,1095890,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Food Security,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-04-28,,4000000,QAR,3.650001,363384,346953,2025-09-29,2025-09-29
2025-09-29,2025,Back to Class: Emergency Educational Response for Children,726442,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Education,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-04-28,,2651515,QAR,3.650002,363385,346960,2025-09-29,2025-09-29
2025-09-29,2025,Back to Class 2: Emergency Educational Response for Children in Gaza,726442,Qatar Charity,NGOs,QAT,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Qatar Charity,NGOs,Education,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-18,2025-07-16,,2651515,QAR,3.650002,363386,350113,2025-09-29,2025-09-29
2025-09-25,2025,"UNICEF helps deliver support to approximately one million children and affected families, including in the areas of health, mental health, nutrition, child protection, water, sanitation and hygiene.
as well as cash assistance in Gaza and the West Bank.",1991833,Swedish International Development Cooperation Agency (SIDA),Governments,SWE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,"Health,Nutrition,Protection - Child Protection,Water Sanitation Hygiene",PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-04-10,2025-03-11,,20000000,SEK,10.041,362140,SM250148,2025-09-23,2025-10-15
2025-09-25,2025,"This allocation is part of the Danish pledge to support WHO’s Health Crisis Appeal for the occupied Palestinian territories (oPT) 2025 which: (1) aims to maintain life-saving essential health services, (2) strengthen public health intelligence, early warning, prevention and control of communicable diseases, (3) coordinate health emergency efforts, and (4) strengthen early recovery, rehabilitation and reconstruction and support the development of the health sector component of the Conflict Recovery Framework.",3133323,"Denmark, Government of",Governments,DNK,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Health Organization,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-08-26,2025-07-21,,20000000,DKK,6.383,362570,25/27315,2025-09-25,2025-09-25
2025-09-25,2025,"This allocation is part of the Danish pledge to support the UNRWA Flash Appeal January-December 2025, which comes in response to the ongoing, unprecedented escalation of conflict and protection crisis across the Gaza Strip and the West Bank. The appeal outlines the estimated resource requirements to reduce suffering and prevent further loss of life. Activities supported include food security, emergency shelter and health and nutrition activities.",4711055,"Denmark, Government of",Governments,DNK,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,"Emergency Shelter and NFI,Food Security,Health,Nutrition",PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-08-26,2025-07-08,,30000000,DKK,6.368,362578,25/27357,2025-09-25,2025-09-25
2025-09-25,,Emergency food aid for people affected by severe food insecurity due to the conflict in the Gaza Strip,527550,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Food Programme,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,pledge,2025-09-17,,,450000,EUR,0.853,362644,Z11/25/01/04200,2025-09-25,2025-09-26
2025-09-25,,Emergency Medical Teams (EMT) initiative in Palestine,293083,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Health Organization,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,pledge,2025-09-17,,,250000,EUR,0.853,362647,Z11/25/01/0330,2025-09-25,2025-09-26
2025-09-25,,"Prevention of the forcible transfer of Palestinians in the West Bank, including East Jerusalem, through humanitarian assistance and evidence-based advocacy",1172333,"Spain, Government of",Governments,ESP,2025,2025,,,,European Commission's Humanitarian Aid and Civil Protection Department,Multilateral Organizations,,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,pledge,2025-09-17,,,1000000,EUR,0.853,362648,Z11/25/01/02700,2025-09-25,2025-09-26
2025-09-25,2025,UNRWA Response Plan 2025: General operating expenses and programs,15050167,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-17,2025-05-16,,13500000,EUR,0.897,362667,Z11/25/01/01200,2025-09-25,2025-09-26
2025-09-25,2024,Essential integrated child protection and mental health and psychosocial support (MHPSS) services for vulnerable children and their families in the Gaza Strip and the West Bank,474684,"Spain, Government of",Governments,ESP,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Protection - Child Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-17,2024-12-05,,450000,EUR,0.948,362673,Z11/24/01/05200,2025-09-25,2025-09-26
2025-09-25,2025,Sending food rations to the Palestinian population in response to the humanitarian crisis caused by the escalating violence in the Gaza Strip,296706,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Spanish Agency for International Development Cooperation,Other,Nutrition,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Standard,Traditional aid,incoming,single,paid,2025-09-17,2025-07-28,,253980,EUR,0.856,362708,Z08/25/01/27900,2025-09-25,2025-10-20
2025-09-25,2025,"Shipment of medicines and essential goods such as shelter, water, sanitation, hygiene, etc., in response to the consequences of the escalation of violence in the Gaza Strip after October 7, 2023, and the movement of internally displaced people following the ceasefire agreement of January 19, 2025",433951,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Spanish Agency for International Development Cooperation,Other,"Emergency Shelter and NFI,Health,Water Sanitation Hygiene",PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Standard,Traditional aid,incoming,single,paid,2025-09-17,2025-02-05,,415725,EUR,0.958,362711,Z08/25/01/00200,2025-09-25,2025-09-26
2025-09-25,2025,Safe access to protection and psychosocial support services in emergency settings for children in Gaza,668896,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Protection - Child Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-17,2025-05-30,,600000,EUR,0.897,362727,Z04/25/01/00500,2025-09-25,2025-09-26
2025-09-25,2025,Improving accessibility to quality comprehensive health care services for the vulnerable population in the Gaza Strip,668896,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Médecins du Monde,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-17,2025-05-26,,600000,EUR,0.897,362728,Z04/25/01/00400,2025-09-25,2025-09-26
2025-09-25,2025,Emergency response to the differential humanitarian needs of the population affected by the escalation of violence in the Gaza Strip and the West Bank,668896,"Spain, Government of",Governments,ESP,2025,2025,,,,Spanish Red Cross,Red Cross/Red Crescent Organizations,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-17,2025-05-28,,600000,EUR,0.897,362729,Z04/25/01/00300,2025-09-25,2025-09-26
2025-09-25,2025,Comprehensive response to save lives and protect the rights of women and girls affected by the emergency in the Gaza Strip,668896,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,"Fundación Alianza por Los Derechos, la Igualdad y  la Solidaridad Internacional",NGOs,Protection - Gender-Based Violence,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-17,2025-05-26,,600000,EUR,0.897,362730,Z04/25/01/00200,2025-09-25,2025-09-26
